transaction_id,user_id,item_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method_x,item_name,stock_level,restock_threshold,supplier_id,cost_per_unit,selling_price,profit_margin,last_restock_date,warehouse_id,supplier_name,average_delivery_time,reliability_score,user_name,email,age,payment_method_y,location,total_stock_value,operating_costs,profit_generated,staff_count,space_utilization,category,year,month,day,weekday,avg_sales_7d,avg_sales_30d,profit_per_unit,discount_rate,adjusted_restock_time
T03173,403,137,6,97.16,582.96,2025-02-22 18:21:16.990537,33,Net Banking,Item_139,0.845691382765531,0.6363636363636364,17,289.92,311.05,0.125,2024-06-28 18:21:16.954914,7,Supplier_18,10,97,User_404,user404@example.com,28,Debit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,1,2025,2,22,5,0.625,0.625,0.3419848510446585,0.08816027350672132,0.14117647058823546
T03174,49,819,9,723.24,6509.16,2024-09-20 18:21:16.990543,44,Net Banking,Item_828,0.6793587174348696,0.38636363636363635,18,105.75,65.37,0.25,2024-10-20 18:21:16.960008,6,Supplier_19,4,82,User_50,user50@example.com,43,Credit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,3,2024,9,20,4,0.6666666666666666,0.6666666666666666,0.2986850256236977,0.01579125817877522,0.38823529411764723
T03175,94,322,3,706.93,2120.79,2024-08-30 18:21:16.990548,19,Credit Card,Item_324,0.9779559118236472,0.6590909090909091,12,415.63,622.1,0.9000000000000001,2025-02-15 18:21:16.956405,9,Supplier_13,13,93,User_95,user95@example.com,32,Credit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,2,2024,8,30,4,0.25,0.25,0.47245452497606577,0.0069762764777768415,0.4999999999999997
T03176,278,837,4,703.16,2812.64,2024-12-13 18:21:16.990553,6,Credit Card,Item_846,0.8416833667334669,0.6818181818181819,10,339.93,790.15,0.6000000000000001,2024-09-30 18:21:16.960124,6,Supplier_11,4,84,User_279,user279@example.com,31,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2024,12,13,4,0.45833333333333337,0.45833333333333337,0.6440417863377823,0.0022148462716136104,0.3411764705882354
T03177,396,300,7,916.6,6416.2,2024-12-27 18:21:16.990558,23,PayPal,Item_302,0.7134268537074148,0.38636363636363635,17,429.96,333.47,0.5,2024-08-20 18:21:16.956182,8,Supplier_18,10,97,User_397,user397@example.com,43,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2024,12,27,4,0.5,0.5,0.25918651799290426,0.0065132009600698225,0.14117647058823546
T03178,336,292,1,355.45,355.45,2025-01-22 18:21:16.990564,2,Net Banking,Item_294,0.058116232464929855,0.4772727272727273,11,72.96,192.41,0.6499999999999999,2025-01-24 18:21:16.956102,7,Supplier_12,6,90,User_337,user337@example.com,39,PayPal,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2025,1,22,2,0.15625,0.15625,0.41119699273525934,0.0014604879301803593,0.3176470588235294
T03179,131,948,1,565.52,565.52,2024-09-01 18:21:16.990569,5,PayPal,Item_957,0.4949899799599198,0.15909090909090906,8,304.92,92.43,0.475,2024-06-26 18:21:16.960841,1,Supplier_9,6,82,User_132,user132@example.com,26,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,1,2024,9,1,6,0.3333333333333333,0.3333333333333333,0.17752858027820015,0.0022949251785198076,0.6000000000000003
T03180,397,524,1,623.3,623.3,2024-09-05 18:21:16.990574,32,PayPal,Item_529,0.5791583166332664,0.09090909090909091,5,408.12,592.55,0.95,2024-05-04 18:21:16.957919,1,Supplier_6,4,77,User_398,user398@example.com,27,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,2,2024,9,5,3,0.5,0.5,0.456939516810272,0.013325985811842996,0.5058823529411764
T03181,275,825,8,979.69,7837.52,2024-10-07 18:21:16.990579,33,Debit Card,Item_834,0.2064128256513026,0.5909090909090909,18,225.68,516.82,0.10000000000000003,2024-06-29 18:21:16.960040,6,Supplier_19,4,82,User_276,user276@example.com,18,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,3,2024,10,7,0,0.7083333333333334,0.7083333333333334,0.5320577800304106,0.00874322711665225,0.38823529411764723
T03182,379,959,6,319.22,1915.32,2024-12-03 18:21:16.990585,32,PayPal,Item_968,0.5531062124248497,1.0,5,444.28,530.69,0.8,2024-06-19 18:21:16.960900,9,Supplier_6,4,77,User_380,user380@example.com,29,Debit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2024,12,3,1,0.25,0.25,0.38793855944134714,0.026019945355935523,0.5058823529411764
T03183,12,290,3,956.77,2870.31,2024-09-07 18:21:16.990590,28,Debit Card,Item_292,0.7975951903807614,0.5,10,402.19,194.72,0.675,2024-12-15 18:21:16.956082,9,Supplier_11,4,84,User_13,user13@example.com,25,Credit Card,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,3,2024,9,7,5,0.16666666666666669,0.16666666666666669,0.18106239792757786,0.007596210256338013,0.3411764705882354
T03184,2,73,7,157.25,1100.75,2025-01-20 18:21:16.990595,22,Net Banking,Item_74,0.08016032064128256,0.5909090909090909,7,208.34,58.8,0.19999999999999996,2024-10-13 18:21:16.954344,2,Supplier_8,6,85,User_3,user3@example.com,18,PayPal,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,3,2025,1,20,0,0.8,0.8,0.2218420904432055,0.036314370636621275,0.4941176470588237
T03185,473,768,6,766.36,4598.16,2025-01-14 18:21:16.990600,3,Debit Card,Item_775,0.8557114228456913,0.5681818181818182,2,317.23,705.37,0.9000000000000001,2025-02-03 18:21:16.959667,0,Supplier_3,4,97,User_474,user474@example.com,30,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,2,2025,1,14,1,0.7142857142857143,0.7142857142857143,0.6003407107056372,0.001016096419664274,0.035294117647058865
T03186,473,479,5,636.56,3182.8,2024-11-06 18:21:16.990606,4,Net Banking,Item_484,0.9278557114228456,0.15909090909090906,11,274.55,182.22,0.22499999999999998,2024-06-10 18:21:16.957658,8,Supplier_12,6,90,User_474,user474@example.com,30,Net Banking,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2024,11,6,2,0.5535714285714286,0.5535714285714286,0.26211494058681084,0.0016310494997568454,0.3176470588235294
T03187,465,15,3,818.73,2456.19,2024-10-06 18:21:16.990611,33,Credit Card,Item_16,0.5350701402805611,0.38636363636363635,6,114.14,177.47,0.55,2024-10-15 18:21:16.953976,2,Supplier_7,2,90,User_466,user466@example.com,28,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,10,6,6,0.44999999999999996,0.44999999999999996,0.3716914456270767,0.010462120813837338,0.08235294117647055
T03188,223,521,4,38.4,153.6,2025-01-16 18:21:16.990617,15,PayPal,Item_526,0.2064128256513026,0.8409090909090909,17,181.2,734.9,0.4,2024-10-23 18:21:16.957903,0,Supplier_18,10,97,User_224,user224@example.com,22,Debit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,0,2025,1,16,3,0.625,0.625,0.7168862983612097,0.10139266304347826,0.14117647058823546
T03189,461,334,1,87.35,87.35,2024-09-14 18:21:16.990622,39,Net Banking,Item_336,0.7074148296593186,0.6363636363636364,0,28.36,583.99,0.625,2024-05-03 18:21:16.956523,5,Supplier_1,3,83,User_462,user462@example.com,22,Debit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2024,9,14,5,0.20833333333333331,0.20833333333333331,0.718244917497325,0.11589059505736542,0.2647058823529413
T03190,174,785,9,79.0,711.0,2024-10-31 18:21:16.990627,46,Credit Card,Item_793,0.10420841683366733,0.13636363636363635,13,12.93,86.71,0.15000000000000002,2024-08-24 18:21:16.959765,3,Supplier_14,2,95,User_175,user175@example.com,20,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,3,2024,10,31,3,0.84375,0.84375,0.37904769949878925,0.1511392405063291,0.02352941176470591
T03191,386,864,5,597.03,2985.15,2024-12-14 18:21:16.990633,42,Credit Card,Item_873,0.5270541082164328,0.5454545454545454,10,379.32,357.2,0.5,2024-05-07 18:21:16.960310,0,Supplier_11,4,84,User_387,user387@example.com,30,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,2,2024,12,14,5,0.375,0.375,0.3115391113363744,0.018259951979690773,0.3411764705882354
T03192,384,511,2,606.91,1213.82,2024-09-16 18:21:16.990638,41,Net Banking,Item_516,0.7775551102204408,0.5227272727272727,6,77.28,152.44,0.625,2024-11-04 18:21:16.957848,3,Supplier_7,2,90,User_385,user385@example.com,27,Net Banking,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,3,2024,9,16,0,0.375,0.375,0.3800191473784986,0.017535011637711484,0.08235294117647055
T03193,89,916,9,907.04,8163.36,2024-11-27 18:21:16.990643,2,Debit Card,Item_925,0.9218436873747494,0.4772727272727273,0,258.74,505.87,0.07500000000000001,2025-02-22 18:21:16.960666,7,Supplier_1,3,83,User_90,user90@example.com,26,Net Banking,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2024,11,27,2,0.39583333333333337,0.39583333333333337,0.5010770400405474,0.0005723346652657089,0.2647058823529413
T03194,407,125,7,472.93,3310.51,2024-09-13 18:21:16.990657,42,Net Banking,Item_127,0.2925851703406813,0.13636363636363635,17,83.57,859.74,0.07500000000000001,2024-04-10 18:21:16.954834,6,Supplier_18,10,97,User_408,user408@example.com,38,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,4,2024,9,13,4,0.75,0.75,0.8734935518387115,0.023051485696476817,0.14117647058823546
T03195,240,815,8,77.37,618.96,2024-10-06 18:21:16.990662,48,PayPal,Item_824,0.374749498997996,0.13636363636363635,19,78.24,262.12,0.7,2024-11-07 18:21:16.959975,0,Supplier_20,8,78,User_241,user241@example.com,38,PayPal,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2024,10,6,6,0.475,0.475,0.4565523455538661,0.1610330933796382,1.0
T03196,34,513,3,217.43,652.29,2024-12-30 18:21:16.990668,41,Credit Card,Item_518,0.2545090180360721,0.6136363636363636,1,459.24,29.77,0.9000000000000001,2024-09-12 18:21:16.957859,9,Supplier_2,1,92,User_35,user35@example.com,52,Net Banking,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,0,2024,12,30,0,0.3333333333333333,0.3333333333333333,0.02478599988736835,0.04894528773878249,0.011764705882352886
T03197,13,127,7,17.99,125.93,2024-09-03 18:21:16.990673,48,Debit Card,Item_129,0.8236472945891783,0.8863636363636364,13,440.4,366.08,0.7749999999999999,2024-12-27 18:21:16.954846,8,Supplier_14,2,95,User_14,user14@example.com,52,PayPal,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,0,2024,9,3,1,0.55,0.55,0.2747930393647576,0.6925586678589555,0.02352941176470591
T03198,194,506,1,778.95,778.95,2024-11-17 18:21:16.990678,13,Net Banking,Item_511,0.7975951903807614,0.2727272727272727,9,193.9,960.15,0.9249999999999998,2024-08-02 18:21:16.957820,5,Supplier_10,10,87,User_195,user195@example.com,33,Net Banking,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2024,11,17,6,0.25,0.25,0.8665103902686264,0.004331918385117089,0.7294117647058824
T03199,396,419,6,817.44,4904.64,2025-01-09 18:21:16.990683,32,Net Banking,Item_423,0.8336673346693386,0.18181818181818182,7,128.06,183.03,0.275,2024-08-30 18:21:16.957232,1,Supplier_8,6,85,User_397,user397@example.com,43,Debit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,1,2025,1,9,3,0.55,0.55,0.3658064425297066,0.010161096785723403,0.4941176470588237
T03200,430,382,6,997.96,5987.76,2024-11-16 18:21:16.990689,27,Credit Card,Item_385,0.12625250501002003,0.7727272727272727,14,5.11,646.99,0.10000000000000003,2024-07-25 18:21:16.956995,2,Supplier_15,10,94,User_431,user431@example.com,34,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2024,11,16,5,0.75,0.75,0.7789604099791632,0.007022586946936968,0.3176470588235298
T03201,305,874,6,418.07,2508.42,2024-11-03 18:21:16.990694,40,Net Banking,Item_883,0.3887775551102204,0.40909090909090906,6,180.62,373.05,0.30000000000000004,2024-04-01 18:21:16.960406,6,Supplier_7,2,90,User_306,user306@example.com,33,Debit Card,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,2,2024,11,3,6,0.625,0.625,0.46257109872163094,0.024834617876556973,0.08235294117647055
T03202,333,230,3,29.11,87.33,2024-11-05 18:21:16.990699,14,PayPal,Item_232,0.012024048096192383,0.0,17,123.34,823.62,0.07500000000000001,2024-12-24 18:21:16.955492,2,Supplier_18,10,97,User_334,user334@example.com,43,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,11,5,1,0.5833333333333334,0.5833333333333334,0.8200709579320831,0.12483383866294266,0.14117647058823546
T03203,212,950,6,242.38,1454.28,2024-09-05 18:21:16.990704,3,Debit Card,Item_959,0.32064128256513025,0.8863636363636364,10,18.42,318.4,0.6499999999999999,2024-07-18 18:21:16.960851,2,Supplier_11,4,84,User_213,user213@example.com,55,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,3,2024,9,5,3,0.4464285714285714,0.4722222222222222,0.538280678042462,0.0032127058840412284,0.3411764705882354
T03204,409,816,3,591.89,1775.67,2024-09-03 18:21:16.990709,19,PayPal,Item_825,0.691382765531062,0.8863636363636364,14,492.4,494.06,0.04999999999999999,2024-12-07 18:21:16.959984,4,Supplier_15,10,94,User_410,user410@example.com,27,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,4,2024,9,3,1,0.5,0.5,0.32827898856788873,0.008332188633757596,0.3176470588235298
T03205,2,193,9,962.32,8660.880000000001,2024-12-12 18:21:16.990714,24,Credit Card,Item_195,0.29058116232464926,0.7954545454545455,7,296.06,113.27,0.25,2024-07-14 18:21:16.955220,2,Supplier_8,6,85,User_3,user3@example.com,18,PayPal,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,12,12,3,0.525,0.525,0.19843582812412006,0.006473486176522678,0.4941176470588237
T03206,178,64,7,112.54,787.7800000000001,2024-12-17 18:21:16.990722,34,Debit Card,Item_65,0.6092184368737474,0.5909090909090909,5,343.74,896.6,0.9000000000000001,2024-05-13 18:21:16.954273,2,Supplier_6,4,77,User_179,user179@example.com,41,Credit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,0,2024,12,17,1,0.375,0.375,0.716294982260517,0.07841849468015236,0.5058823529411764
T03207,39,824,4,130.36,521.44,2025-01-24 18:21:16.990731,38,Credit Card,Item_833,0.9298597194388777,0.8409090909090909,15,22.04,838.08,0.75,2024-09-26 18:21:16.960035,4,Supplier_16,12,97,User_40,user40@example.com,20,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,0,2025,1,24,4,0.3392857142857143,0.3392857142857143,0.9015599481894465,0.07566338033806047,0.17647058823529432
T03208,451,609,3,704.74,2114.2200000000003,2024-10-22 18:21:16.990740,21,Credit Card,Item_615,0.8236472945891783,0.6136363636363636,11,375.74,626.32,0.35,2024-04-02 18:21:16.958515,4,Supplier_12,6,90,User_452,user452@example.com,42,PayPal,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,1,2024,10,22,1,0.375,0.375,0.503505659739821,0.007734582349827442,0.3176470588235294
T03209,163,275,6,670.53,4023.18,2025-01-31 18:21:16.990747,34,PayPal,Item_277,0.14829659318637273,0.34090909090909094,2,438.37,250.75,0.375,2024-11-29 18:21:16.955925,8,Supplier_3,4,97,User_164,user164@example.com,19,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2025,1,31,4,0.8125,0.8125,0.19503576054513713,0.013161554876447509,0.035294117647058865
T03210,306,664,9,258.0,2322.0,2025-01-23 18:21:16.990752,46,Debit Card,Item_670,0.2925851703406813,0.6363636363636364,15,86.92,805.66,0.25,2025-02-06 18:21:16.958875,0,Supplier_16,12,97,User_307,user307@example.com,30,Debit Card,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,3,2025,1,23,3,0.35,0.35,0.8330658331925438,0.04627906976744186,0.17647058823529432
T03211,234,222,3,815.01,2445.03,2024-11-03 18:21:16.990759,27,Credit Card,Item_224,0.7595190380761523,0.9090909090909091,3,119.39,931.37,0.15000000000000002,2024-08-08 18:21:16.955425,0,Supplier_4,2,94,User_235,user235@example.com,54,Net Banking,City_1,0.21569888600169806,0.9410577776752873,0.5525411334552102,0.951219512195122,0.0,1,2024,11,3,6,0.3125,0.3125,0.8987019203694318,0.008598987582440973,0.035294117647058865
T03212,256,793,8,137.49,1099.92,2025-02-08 18:21:16.990768,9,PayPal,Item_801,0.20240480961923846,0.5,5,67.43,368.05,0.125,2025-01-06 18:21:16.959808,8,Supplier_6,4,77,User_257,user257@example.com,44,Credit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,2,2025,2,8,5,0.59375,0.59375,0.5387312045953708,0.0169909590262691,0.5058823529411764
T03213,359,935,6,926.48,5558.88,2024-11-08 18:21:16.990777,15,PayPal,Item_944,0.09218436873747494,0.022727272727272707,13,232.88,215.44,0.19999999999999996,2024-10-16 18:21:16.960770,4,Supplier_14,2,95,User_360,user360@example.com,27,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,0,2024,11,8,4,0.5,0.546875,0.31483358675451933,0.004202441780577632,0.02352941176470591
T03214,494,276,4,209.02,836.08,2025-01-31 18:21:16.990787,48,Debit Card,Item_278,0.08817635270541081,0.11363636363636365,19,154.72,555.06,0.5,2024-04-23 18:21:16.955934,3,Supplier_20,8,78,User_495,user495@example.com,36,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2025,1,31,4,0.75,0.75,0.6089288731204595,0.05960736022764619,1.0
T03215,416,981,5,90.54,452.7000000000001,2025-01-21 18:21:16.990793,22,Net Banking,Item_990,0.468937875751503,0.40909090909090906,11,133.1,47.19,0.22499999999999998,2025-02-23 18:21:16.961035,1,Supplier_12,6,90,User_417,user417@example.com,35,Credit Card,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,1,2025,1,21,1,0.675,0.675,0.2666342850706764,0.0630708502607543,0.3176470588235294
T03216,390,687,3,346.13,1038.39,2024-10-19 18:21:16.990798,18,Net Banking,Item_694,0.8336673346693386,0.022727272727272707,8,87.3,642.81,0.45000000000000007,2024-07-10 18:21:16.959041,8,Supplier_9,6,82,User_391,user391@example.com,52,Credit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,0,2024,10,19,5,0.5625,0.5625,0.7181604437686546,0.01349832118869638,0.6000000000000003
T03217,372,363,2,195.96,391.92,2025-01-03 18:21:16.990804,0,Credit Card,Item_366,0.503006012024048,0.34090909090909094,2,393.61,896.86,0.9249999999999998,2024-09-27 18:21:16.956832,5,Supplier_3,4,97,User_373,user373@example.com,37,Debit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,1,2025,1,3,4,0.53125,0.53125,0.6813721349327027,0.0,0.035294117647058865
T03218,115,511,9,531.67,4785.03,2025-01-07 18:21:16.990809,0,Net Banking,Item_516,0.7775551102204408,0.5227272727272727,6,77.28,152.44,0.625,2024-11-04 18:21:16.957848,8,Supplier_7,2,90,User_116,user116@example.com,43,Debit Card,City_9,0.0,0.7385188345305491,0.9472273004265692,0.4390243902439024,0.06666666666666687,3,2025,1,7,1,0.4642857142857143,0.4642857142857143,0.3800191473784986,0.0,0.08235294117647055
T03219,51,213,3,689.98,2069.94,2024-11-29 18:21:16.990814,45,Debit Card,Item_215,0.12424849699398796,0.06818181818181818,19,284.47,713.25,0.7250000000000001,2024-08-11 18:21:16.955375,4,Supplier_20,8,78,User_52,user52@example.com,30,PayPal,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,0,2024,11,29,4,0.34375,0.34375,0.6289491468153404,0.01692865703731803,1.0
T03220,375,434,6,496.01,2976.06,2024-10-28 18:21:16.990820,25,Net Banking,Item_439,0.1623246492985972,0.7727272727272727,5,120.62,242.68,0.04999999999999999,2024-07-23 18:21:16.957319,3,Supplier_6,4,77,User_376,user376@example.com,52,Credit Card,City_4,1.0,0.4999711745782841,1.0,0.29268292682926833,0.8222222222222222,2,2024,10,28,0,0.28125,0.28125,0.4130342963338402,0.013082660500358076,0.5058823529411764
T03221,394,424,5,664.0,3320.0,2025-01-17 18:21:16.990825,33,Debit Card,Item_428,0.8216432865731462,0.7954545454545455,12,354.65,275.32,0.875,2024-03-28 18:21:16.957259,6,Supplier_13,13,93,User_395,user395@example.com,25,PayPal,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,1,2025,1,17,4,0.46875,0.46875,0.2712662611927691,0.012900078575170245,0.4999999999999997
T03222,410,722,8,371.27,2970.16,2024-10-17 18:21:16.990831,1,Credit Card,Item_729,0.05410821643286573,0.36363636363636365,0,10.94,246.46,0.17500000000000004,2024-07-16 18:21:16.959319,4,Supplier_1,3,83,User_411,user411@example.com,54,Debit Card,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,4,2024,10,17,3,0.875,0.875,0.4929042067916878,0.0006991279052746096,0.2647058823529413
T03223,141,393,5,37.64,188.2,2024-12-17 18:21:16.990836,27,Net Banking,Item_396,0.49098196392785565,0.7272727272727273,2,258.63,632.45,0.95,2025-01-09 18:21:16.957061,7,Supplier_3,4,97,User_142,user142@example.com,36,Credit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2024,12,17,1,0.4375,0.4375,0.5902601790843048,0.1861918403178857,0.035294117647058865
T03224,85,207,8,974.32,7794.56,2024-12-04 18:21:16.990842,19,Debit Card,Item_209,0.9018036072144288,0.36363636363636365,18,400.33,144.3,0.45000000000000007,2024-06-06 18:21:16.955342,7,Supplier_19,4,82,User_86,user86@example.com,56,Net Banking,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,2,2024,12,4,2,0.65625,0.65625,0.14687869572562937,0.005061724208098759,0.38823529411764723
T03225,463,496,5,821.22,4106.1,2024-10-29 18:21:16.990847,41,Debit Card,Item_501,0.9759519038076151,0.8863636363636364,9,477.05,152.87,0.17500000000000004,2024-11-12 18:21:16.957765,1,Supplier_10,10,87,User_464,user464@example.com,40,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,0,2024,10,29,1,0.625,0.625,0.09890465731824069,0.012958980435259098,0.7294117647058824
T03226,45,458,6,82.68,496.08,2025-01-02 18:21:16.990852,46,Debit Card,Item_463,0.8857715430861722,0.9545454545454545,2,99.11,817.8,0.475,2024-09-20 18:21:16.957480,4,Supplier_3,4,97,User_46,user46@example.com,44,Net Banking,City_5,0.6569888600169801,0.6859758558267707,0.0,1.0000000000000002,0.26666666666666683,2,2025,1,2,3,0.55,0.55,0.8330306358055977,0.14441219158200289,0.035294117647058865
T03227,331,580,5,454.68,2273.4,2025-01-05 18:21:16.990858,26,PayPal,Item_586,0.8016032064128256,1.0,12,235.19,779.05,0.4,2024-10-28 18:21:16.958259,9,Supplier_13,13,93,User_332,user332@example.com,20,PayPal,City_10,0.2651566801306954,0.0,0.3252589884216941,0.14634146341463414,0.48888888888888893,1,2025,1,5,6,0.5416666666666666,0.5416666666666666,0.7099594526102382,0.014842736984635157,0.4999999999999997
T03228,496,225,2,638.67,1277.34,2024-09-20 18:21:16.990863,27,Credit Card,Item_227,0.33266533066132264,0.8863636363636364,2,114.22,728.07,0.55,2024-09-04 18:21:16.955447,7,Supplier_3,4,97,User_497,user497@example.com,44,Debit Card,City_8,0.4920566518305076,0.7662027695465184,0.4961852528945765,0.0975609756097561,0.4222222222222223,4,2024,9,20,4,0.6666666666666666,0.6666666666666666,0.7592287548572394,0.01097321131345643,0.035294117647058865
T03229,237,372,6,198.69,1192.14,2024-12-12 18:21:16.990869,30,Debit Card,Item_375,0.9739478957915831,0.5909090909090909,5,163.82,308.57,0.42500000000000004,2024-03-16 18:21:16.956915,2,Supplier_6,4,77,User_238,user238@example.com,48,Debit Card,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,3,2024,12,12,3,0.7083333333333334,0.7083333333333334,0.42900687052993186,0.03919148684754708,0.5058823529411764
T03230,9,495,7,582.21,4075.47,2024-11-10 18:21:16.990874,46,PayPal,Item_500,0.22444889779559116,0.8409090909090909,14,478.05,423.21,0.9249999999999998,2024-05-30 18:21:16.957759,6,Supplier_15,10,94,User_10,user10@example.com,41,Net Banking,City_7,0.1781046592400113,0.46490793160303934,0.6753260207190737,0.8292682926829268,0.6888888888888889,4,2024,11,10,6,0.6666666666666666,0.6666666666666666,0.2885059413189165,0.02050806410058226,0.3176470588235298
T03231,151,939,3,538.31,1614.9299999999998,2025-01-05 18:21:16.990879,6,PayPal,Item_948,0.48296593186372744,0.7954545454545455,14,52.86,966.92,0.95,2024-04-22 18:21:16.960792,2,Supplier_15,10,94,User_152,user152@example.com,18,Net Banking,City_3,0.2477745761403689,1.0,0.5830956733698964,0.31707317073170727,1.0000000000000002,1,2025,1,5,6,0.375,0.375,0.9705609055583713,0.0028931123411191067,0.3176470588235298
T03232,60,92,3,216.18,648.54,2025-02-08 18:21:16.990885,7,Debit Card,Item_93,0.8897795591182364,1.0,1,461.6,73.45,0.525,2024-10-02 18:21:16.954622,5,Supplier_2,1,92,User_61,user61@example.com,32,Debit Card,City_6,0.20901296663150581,0.17588119314185563,0.8070749542961608,0.0,0.04444444444444451,0,2025,2,8,5,0.25,0.25,0.05387312045953707,0.008404831722356971,0.011764705882352886
T03233,493,455,7,149.8,1048.6,2024-11-29 18:21:16.990890,31,Credit Card,Item_460,0.12424849699398796,0.7045454545454546,19,66.3,306.43,0.04999999999999999,2024-09-23 18:21:16.957448,1,Supplier_20,8,78,User_494,user494@example.com,48,PayPal,City_2,0.29580449715711754,0.4199863944009501,0.9101401584399758,0.6097560975609756,0.9777777777777776,1,2024,11,29,4,0.7916666666666666,0.7916666666666666,0.49614940586810835,0.05371509839205897,1.0
